Agentura,Datum,Hodnota,Průměr,Strana,size
Gms,2022-08-02,4.6,Linke,Linke,1
Insa,2022-08-02,4.6,Linke,Linke,1
Politbarometer,2022-08-02,4.6,Linke,Linke,1
Yougov,2022-08-02,4.6,Linke,Linke,1
Allensbach,2022-08-02,10.9,AfD,AfD,1
Dimap,2022-08-02,10.9,AfD,AfD,1
Emnid,2022-08-02,10.9,AfD,AfD,1
Forsa,2022-08-02,10.9,AfD,AfD,1
Gms,2022-08-02,10.9,AfD,AfD,1
Insa,2022-08-02,10.9,AfD,AfD,1
Politbarometer,2022-08-02,10.9,AfD,AfD,1
Yougov,2022-08-02,10.9,AfD,AfD,1
Allensbach,2022-08-09,26.7,CDU/CSU,CDU/CSU,1
Dimap,2022-08-09,26.7,CDU/CSU,CDU/CSU,1
Emnid,2022-08-09,26.7,CDU/CSU,CDU/CSU,1
Forsa,2022-08-09,26.7,CDU/CSU,CDU/CSU,1
Gms,2022-08-09,26.7,CDU/CSU,CDU/CSU,1
Insa,2022-08-09,26.7,CDU/CSU,CDU/CSU,1
Politbarometer,2022-08-09,26.7,CDU/CSU,CDU/CSU,1
Yougov,2022-08-09,26.7,CDU/CSU,CDU/CSU,1
Allensbach,2022-08-09,19.5,SPD,SPD,1
Dimap,2022-08-09,19.5,SPD,SPD,1
Emnid,2022-08-09,19.5,SPD,SPD,1
Forsa,2022-08-09,19.5,SPD,SPD,1
Gms,2022-08-09,19.5,SPD,SPD,1
Insa,2022-08-09,19.5,SPD,SPD,1
Politbarometer,2022-08-09,19.5,SPD,SPD,1
Yougov,2022-08-09,19.5,SPD,SPD,1
Allensbach,2022-08-09,22.2,Grüne,Grüne,1
Dimap,2022-08-09,22.2,Grüne,Grüne,1
Emnid,2022-08-09,22.2,Grüne,Grüne,1
Forsa,2022-08-09,22.2,Grüne,Grüne,1
Gms,2022-08-09,22.2,Grüne,Grüne,1
Insa,2022-08-09,22.2,Grüne,Grüne,1
Politbarometer,2022-08-09,22.2,Grüne,Grüne,1
Yougov,2022-08-09,22.2,Grüne,Grüne,1
Allensbach,2022-08-09,7.7,FDP,FDP,1
Dimap,2022-08-09,7.7,FDP,FDP,1
Emnid,2022-08-09,7.7,FDP,FDP,1
Forsa,2022-08-09,7.7,FDP,FDP,1
Gms,2022-08-09,7.7,FDP,FDP,1
Insa,2022-08-09,7.7,FDP,FDP,1
Politbarometer,2022-08-09,7.7,FDP,FDP,1
Yougov,2022-08-09,7.7,FDP,FDP,1
Allensbach,2022-08-09,4.8,Linke,Linke,1
Dimap,2022-08-09,4.8,Linke,Linke,1
Emnid,2022-08-09,4.8,Linke,Linke,1
Forsa,2022-08-09,4.8,Linke,Linke,1
Gms,2022-08-09,4.8,Linke,Linke,1
Insa,2022-08-09,4.8,Linke,Linke,1
Politbarometer,2022-08-09,4.8,Linke,Linke,1
Yougov,2022-08-09,4.8,Linke,Linke,1
Allensbach,2022-08-09,11.2,AfD,AfD,1
Dimap,2022-08-09,11.2,AfD,AfD,1
Emnid,2022-08-09,11.2,AfD,AfD,1
Forsa,2022-08-09,11.2,AfD,AfD,1
Gms,2022-08-09,11.2,AfD,AfD,1
Insa,2022-08-09,11.2,AfD,AfD,1
Politbarometer,2022-08-09,11.2,AfD,AfD,1
Yougov,2022-08-09,11.2,AfD,AfD,1
Allensbach,2022-08-16,26.8,CDU/CSU,CDU/CSU,1
Dimap,2022-08-16,26.8,CDU/CSU,CDU/CSU,1
Emnid,2022-08-16,26.8,CDU/CSU,CDU/CSU,1
Forsa,2022-08-16,26.8,CDU/CSU,CDU/CSU,1
Gms,2022-08-16,26.8,CDU/CSU,CDU/CSU,1
Insa,2022-08-16,26.8,CDU/CSU,CDU/CSU,1
Politbarometer,2022-08-16,26.8,CDU/CSU,CDU/CSU,1
Yougov,2022-08-16,26.8,CDU/CSU,CDU/CSU,1
Allensbach,2022-08-16,19.4,SPD,SPD,1
Dimap,2022-08-16,19.4,SPD,SPD,1
Emnid,2022-08-16,19.4,SPD,SPD,1
Forsa,2022-08-16,19.4,SPD,SPD,1
Gms,2022-08-16,19.4,SPD,SPD,1
Insa,2022-08-16,19.4,SPD,SPD,1
Politbarometer,2022-08-16,19.4,SPD,SPD,1
Yougov,2022-08-16,19.4,SPD,SPD,1
Allensbach,2022-08-16,22.5,Grüne,Grüne,1
Dimap,2022-08-16,22.5,Grüne,Grüne,1
Emnid,2022-08-16,22.5,Grüne,Grüne,1
Forsa,2022-08-16,22.5,Grüne,Grüne,1
Gms,2022-08-16,22.5,Grüne,Grüne,1
Insa,2022-08-16,22.5,Grüne,Grüne,1
Politbarometer,2022-08-16,22.5,Grüne,Grüne,1
Yougov,2022-08-16,22.5,Grüne,Grüne,1
Allensbach,2022-08-16,7.5,FDP,FDP,1
Dimap,2022-08-16,7.5,FDP,FDP,1
Emnid,2022-08-16,7.5,FDP,FDP,1
Forsa,2022-08-16,7.5,FDP,FDP,1
Gms,2022-08-16,7.5,FDP,FDP,1
Insa,2022-08-16,7.5,FDP,FDP,1
Politbarometer,2022-08-16,7.5,FDP,FDP,1
Yougov,2022-08-16,7.5,FDP,FDP,1
Allensbach,2022-08-16,4.7,Linke,Linke,1
Dimap,2022-08-16,4.7,Linke,Linke,1
Emnid,2022-08-16,4.7,Linke,Linke,1
Forsa,2022-08-16,4.7,Linke,Linke,1
Gms,2022-08-16,4.7,Linke,Linke,1
Insa,2022-08-16,4.7,Linke,Linke,1
Politbarometer,2022-08-16,4.7,Linke,Linke,1
Yougov,2022-08-16,4.7,Linke,Linke,1
Allensbach,2022-08-16,11.3,AfD,AfD,1
Dimap,2022-08-16,11.3,AfD,AfD,1
Emnid,2022-08-16,11.3,AfD,AfD,1
Forsa,2022-08-16,11.3,AfD,AfD,1
Gms,2022-08-16,11.3,AfD,AfD,1
Insa,2022-08-16,11.3,AfD,AfD,1
Politbarometer,2022-08-16,11.3,AfD,AfD,1
Yougov,2022-08-16,11.3,AfD,AfD,1
Allensbach,2022-08-23,26.9,CDU/CSU,CDU/CSU,1
Dimap,2022-08-23,26.9,CDU/CSU,CDU/CSU,1
Emnid,2022-08-23,26.9,CDU/CSU,CDU/CSU,1
Forsa,2022-08-23,26.9,CDU/CSU,CDU/CSU,1
Gms,2022-08-23,26.9,CDU/CSU,CDU/CSU,1
Insa,2022-08-23,26.9,CDU/CSU,CDU/CSU,1
Politbarometer,2022-08-23,26.9,CDU/CSU,CDU/CSU,1
Yougov,2022-08-23,26.9,CDU/CSU,CDU/CSU,1
Allensbach,2022-08-23,19.2,SPD,SPD,1
Dimap,2022-08-23,19.2,SPD,SPD,1
Emnid,2022-08-23,19.2,SPD,SPD,1
Forsa,2022-08-23,19.2,SPD,SPD,1
Gms,2022-08-23,19.2,SPD,SPD,1
Insa,2022-08-23,19.2,SPD,SPD,1
Politbarometer,2022-08-23,19.2,SPD,SPD,1
Yougov,2022-08-23,19.2,SPD,SPD,1
Allensbach,2022-08-23,22.5,Grüne,Grüne,1
Dimap,2022-08-23,22.5,Grüne,Grüne,1
Emnid,2022-08-23,22.5,Grüne,Grüne,1
Forsa,2022-08-23,22.5,Grüne,Grüne,1
Gms,2022-08-23,22.5,Grüne,Grüne,1
Insa,2022-08-23,22.5,Grüne,Grüne,1
Politbarometer,2022-08-23,22.5,Grüne,Grüne,1
Yougov,2022-08-23,22.5,Grüne,Grüne,1
Allensbach,2022-08-23,7.5,FDP,FDP,1
Dimap,2022-08-23,7.5,FDP,FDP,1
Emnid,2022-08-23,7.5,FDP,FDP,1
Forsa,2022-08-23,7.5,FDP,FDP,1
Gms,2022-08-23,7.5,FDP,FDP,1
Insa,2022-08-23,7.5,FDP,FDP,1
Politbarometer,2022-08-23,7.5,FDP,FDP,1
Yougov,2022-08-23,7.5,FDP,FDP,1
Allensbach,2022-08-23,4.7,Linke,Linke,1
Dimap,2022-08-23,4.7,Linke,Linke,1
Emnid,2022-08-23,4.7,Linke,Linke,1
Forsa,2022-08-23,4.7,Linke,Linke,1
Gms,2022-08-23,4.7,Linke,Linke,1
Insa,2022-08-23,4.7,Linke,Linke,1
Politbarometer,2022-08-23,4.7,Linke,Linke,1
Yougov,2022-08-23,4.7,Linke,Linke,1
Allensbach,2022-08-23,11.5,AfD,AfD,1
Dimap,2022-08-23,11.5,AfD,AfD,1
Emnid,2022-08-23,11.5,AfD,AfD,1
Forsa,2022-08-23,11.5,AfD,AfD,1
Gms,2022-08-23,11.5,AfD,AfD,1
Insa,2022-08-23,11.5,AfD,AfD,1
Politbarometer,2022-08-23,11.5,AfD,AfD,1
Yougov,2022-08-23,11.5,AfD,AfD,1
Allensbach,2022-08-30,26.8,CDU/CSU,CDU/CSU,1
Dimap,2022-08-30,26.8,CDU/CSU,CDU/CSU,1
Emnid,2022-08-30,26.8,CDU/CSU,CDU/CSU,1
Forsa,2022-08-30,26.8,CDU/CSU,CDU/CSU,1
Gms,2022-08-30,26.8,CDU/CSU,CDU/CSU,1
Insa,2022-08-30,26.8,CDU/CSU,CDU/CSU,1
Politbarometer,2022-08-30,26.8,CDU/CSU,CDU/CSU,1
Yougov,2022-08-30,26.8,CDU/CSU,CDU/CSU,1
Allensbach,2022-08-30,19.0,SPD,SPD,1
Dimap,2022-08-30,19.0,SPD,SPD,1
Emnid,2022-08-30,19.0,SPD,SPD,1
Forsa,2022-08-30,19.0,SPD,SPD,1
Gms,2022-08-30,19.0,SPD,SPD,1
Insa,2022-08-30,19.0,SPD,SPD,1
Politbarometer,2022-08-30,19.0,SPD,SPD,1
Yougov,2022-08-30,19.0,SPD,SPD,1
Allensbach,2022-08-30,22.4,Grüne,Grüne,1
Dimap,2022-08-30,22.4,Grüne,Grüne,1
Emnid,2022-08-30,22.4,Grüne,Grüne,1
Forsa,2022-08-30,22.4,Grüne,Grüne,1
Gms,2022-08-30,22.4,Grüne,Grüne,1
Insa,2022-08-30,22.4,Grüne,Grüne,1
Politbarometer,2022-08-30,22.4,Grüne,Grüne,1
Yougov,2022-08-30,22.4,Grüne,Grüne,1
Allensbach,2022-08-30,7.6,FDP,FDP,1
Dimap,2022-08-30,7.6,FDP,FDP,1
Emnid,2022-08-30,7.6,FDP,FDP,1
Forsa,2022-08-30,7.6,FDP,FDP,1
Gms,2022-08-30,7.6,FDP,FDP,1
Insa,2022-08-30,7.6,FDP,FDP,1
Politbarometer,2022-08-30,7.6,FDP,FDP,1
Yougov,2022-08-30,7.6,FDP,FDP,1
Allensbach,2022-08-30,4.8,Linke,Linke,1
Dimap,2022-08-30,4.8,Linke,Linke,1
Emnid,2022-08-30,4.8,Linke,Linke,1
Forsa,2022-08-30,4.8,Linke,Linke,1
Gms,2022-08-30,4.8,Linke,Linke,1
Insa,2022-08-30,4.8,Linke,Linke,1
Politbarometer,2022-08-30,4.8,Linke,Linke,1
Yougov,2022-08-30,4.8,Linke,Linke,1
Allensbach,2022-08-30,11.7,AfD,AfD,1
Dimap,2022-08-30,11.7,AfD,AfD,1
Emnid,2022-08-30,11.7,AfD,AfD,1
Forsa,2022-08-30,11.7,AfD,AfD,1
Gms,2022-08-30,11.7,AfD,AfD,1
Insa,2022-08-30,11.7,AfD,AfD,1
Politbarometer,2022-08-30,11.7,AfD,AfD,1
Yougov,2022-08-30,11.7,AfD,AfD,1
Allensbach,2022-09-06,26.8,CDU/CSU,CDU/CSU,1
Dimap,2022-09-06,26.8,CDU/CSU,CDU/CSU,1
Emnid,2022-09-06,26.8,CDU/CSU,CDU/CSU,1
Forsa,2022-09-06,26.8,CDU/CSU,CDU/CSU,1
Gms,2022-09-06,26.8,CDU/CSU,CDU/CSU,1
Insa,2022-09-06,26.8,CDU/CSU,CDU/CSU,1
Politbarometer,2022-09-06,26.8,CDU/CSU,CDU/CSU,1
Yougov,2022-09-06,26.8,CDU/CSU,CDU/CSU,1
Allensbach,2022-09-06,19.0,SPD,SPD,1
Dimap,2022-09-06,19.0,SPD,SPD,1
Emnid,2022-09-06,19.0,SPD,SPD,1
Forsa,2022-09-06,19.0,SPD,SPD,1
Gms,2022-09-06,19.0,SPD,SPD,1
Insa,2022-09-06,19.0,SPD,SPD,1
Politbarometer,2022-09-06,19.0,SPD,SPD,1
Yougov,2022-09-06,19.0,SPD,SPD,1
Allensbach,2022-09-06,22.2,Grüne,Grüne,1
Dimap,2022-09-06,22.2,Grüne,Grüne,1
Emnid,2022-09-06,22.2,Grüne,Grüne,1
Forsa,2022-09-06,22.2,Grüne,Grüne,1
Gms,2022-09-06,22.2,Grüne,Grüne,1
Insa,2022-09-06,22.2,Grüne,Grüne,1
Politbarometer,2022-09-06,22.2,Grüne,Grüne,1
Yougov,2022-09-06,22.2,Grüne,Grüne,1
Allensbach,2022-09-06,7.6,FDP,FDP,1
Dimap,2022-09-06,7.6,FDP,FDP,1
Emnid,2022-09-06,7.6,FDP,FDP,1
Forsa,2022-09-06,7.6,FDP,FDP,1
Gms,2022-09-06,7.6,FDP,FDP,1
Insa,2022-09-06,7.6,FDP,FDP,1
Politbarometer,2022-09-06,7.6,FDP,FDP,1
Yougov,2022-09-06,7.6,FDP,FDP,1
Allensbach,2022-09-06,4.9,Linke,Linke,1
Dimap,2022-09-06,4.9,Linke,Linke,1
Emnid,2022-09-06,4.9,Linke,Linke,1
Forsa,2022-09-06,4.9,Linke,Linke,1
Gms,2022-09-06,4.9,Linke,Linke,1
Insa,2022-09-06,4.9,Linke,Linke,1
Politbarometer,2022-09-06,4.9,Linke,Linke,1
Yougov,2022-09-06,4.9,Linke,Linke,1
Allensbach,2022-09-06,11.9,AfD,AfD,1
Dimap,2022-09-06,11.9,AfD,AfD,1
Emnid,2022-09-06,11.9,AfD,AfD,1
Forsa,2022-09-06,11.9,AfD,AfD,1
Gms,2022-09-06,11.9,AfD,AfD,1
Insa,2022-09-06,11.9,AfD,AfD,1
Politbarometer,2022-09-06,11.9,AfD,AfD,1
Yougov,2022-09-06,11.9,AfD,AfD,1
Allensbach,2022-09-13,27.2,CDU/CSU,CDU/CSU,1
Dimap,2022-09-13,27.2,CDU/CSU,CDU/CSU,1
Emnid,2022-09-13,27.2,CDU/CSU,CDU/CSU,1
Forsa,2022-09-13,27.2,CDU/CSU,CDU/CSU,1
Gms,2022-09-13,27.2,CDU/CSU,CDU/CSU,1
Insa,2022-09-13,27.2,CDU/CSU,CDU/CSU,1
Politbarometer,2022-09-13,27.2,CDU/CSU,CDU/CSU,1
Yougov,2022-09-13,27.2,CDU/CSU,CDU/CSU,1
Allensbach,2022-09-13,18.9,SPD,SPD,1
Dimap,2022-09-13,18.9,SPD,SPD,1
Emnid,2022-09-13,18.9,SPD,SPD,1
Forsa,2022-09-13,18.9,SPD,SPD,1
Gms,2022-09-13,18.9,SPD,SPD,1
Insa,2022-09-13,18.9,SPD,SPD,1
Politbarometer,2022-09-13,18.9,SPD,SPD,1
Yougov,2022-09-13,18.9,SPD,SPD,1
Allensbach,2022-09-13,21.5,Grüne,Grüne,1
Dimap,2022-09-13,21.5,Grüne,Grüne,1
Emnid,2022-09-13,21.5,Grüne,Grüne,1
Forsa,2022-09-13,21.5,Grüne,Grüne,1
Gms,2022-09-13,21.5,Grüne,Grüne,1
Insa,2022-09-13,21.5,Grüne,Grüne,1
Politbarometer,2022-09-13,21.5,Grüne,Grüne,1
Yougov,2022-09-13,21.5,Grüne,Grüne,1
Allensbach,2022-09-13,7.3,FDP,FDP,1
Dimap,2022-09-13,7.3,FDP,FDP,1
Emnid,2022-09-13,7.3,FDP,FDP,1
Forsa,2022-09-13,7.3,FDP,FDP,1
Gms,2022-09-13,7.3,FDP,FDP,1
Insa,2022-09-13,7.3,FDP,FDP,1
Politbarometer,2022-09-13,7.3,FDP,FDP,1
Yougov,2022-09-13,7.3,FDP,FDP,1
Allensbach,2022-09-13,5.1,Linke,Linke,1
Dimap,2022-09-13,5.1,Linke,Linke,1
Emnid,2022-09-13,5.1,Linke,Linke,1
Forsa,2022-09-13,5.1,Linke,Linke,1
Gms,2022-09-13,5.1,Linke,Linke,1
Insa,2022-09-13,5.1,Linke,Linke,1
Politbarometer,2022-09-13,5.1,Linke,Linke,1
Yougov,2022-09-13,5.1,Linke,Linke,1
Allensbach,2022-09-13,12.3,AfD,AfD,1
Dimap,2022-09-13,12.3,AfD,AfD,1
Emnid,2022-09-13,12.3,AfD,AfD,1
Forsa,2022-09-13,12.3,AfD,AfD,1
Gms,2022-09-13,12.3,AfD,AfD,1
Insa,2022-09-13,12.3,AfD,AfD,1
Politbarometer,2022-09-13,12.3,AfD,AfD,1
Yougov,2022-09-13,12.3,AfD,AfD,1
Allensbach,2022-09-20,27.4,CDU/CSU,CDU/CSU,1
Dimap,2022-09-20,27.4,CDU/CSU,CDU/CSU,1
Emnid,2022-09-20,27.4,CDU/CSU,CDU/CSU,1
Forsa,2022-09-20,27.4,CDU/CSU,CDU/CSU,1
Gms,2022-09-20,27.4,CDU/CSU,CDU/CSU,1
Insa,2022-09-20,27.4,CDU/CSU,CDU/CSU,1
Politbarometer,2022-09-20,27.4,CDU/CSU,CDU/CSU,1
Yougov,2022-09-20,27.4,CDU/CSU,CDU/CSU,1
Allensbach,2022-09-20,18.7,SPD,SPD,1
Dimap,2022-09-20,18.7,SPD,SPD,1
Emnid,2022-09-20,18.7,SPD,SPD,1
Forsa,2022-09-20,18.7,SPD,SPD,1
Gms,2022-09-20,18.7,SPD,SPD,1
Insa,2022-09-20,18.7,SPD,SPD,1
Politbarometer,2022-09-20,18.7,SPD,SPD,1
Yougov,2022-09-20,18.7,SPD,SPD,1
Allensbach,2022-09-20,21.0,Grüne,Grüne,1
Dimap,2022-09-20,21.0,Grüne,Grüne,1
Emnid,2022-09-20,21.0,Grüne,Grüne,1
Forsa,2022-09-20,21.0,Grüne,Grüne,1
Gms,2022-09-20,21.0,Grüne,Grüne,1
Insa,2022-09-20,21.0,Grüne,Grüne,1
Politbarometer,2022-09-20,21.0,Grüne,Grüne,1
Yougov,2022-09-20,21.0,Grüne,Grüne,1
Allensbach,2022-09-20,7.3,FDP,FDP,1
Dimap,2022-09-20,7.3,FDP,FDP,1
Emnid,2022-09-20,7.3,FDP,FDP,1
Forsa,2022-09-20,7.3,FDP,FDP,1
Gms,2022-09-20,7.3,FDP,FDP,1
Insa,2022-09-20,7.3,FDP,FDP,1
Politbarometer,2022-09-20,7.3,FDP,FDP,1
Yougov,2022-09-20,7.3,FDP,FDP,1
Allensbach,2022-09-20,5.1,Linke,Linke,1
Dimap,2022-09-20,5.1,Linke,Linke,1
Emnid,2022-09-20,5.1,Linke,Linke,1
Forsa,2022-09-20,5.1,Linke,Linke,1
Gms,2022-09-20,5.1,Linke,Linke,1
Insa,2022-09-20,5.1,Linke,Linke,1
Politbarometer,2022-09-20,5.1,Linke,Linke,1
Yougov,2022-09-20,5.1,Linke,Linke,1
Allensbach,2022-09-20,12.7,AfD,AfD,1
Dimap,2022-09-20,12.7,AfD,AfD,1
Emnid,2022-09-20,12.7,AfD,AfD,1
Forsa,2022-09-20,12.7,AfD,AfD,1
Gms,2022-09-20,12.7,AfD,AfD,1
Insa,2022-09-20,12.7,AfD,AfD,1
Politbarometer,2022-09-20,12.7,AfD,AfD,1
Yougov,2022-09-20,12.7,AfD,AfD,1
Allensbach,2022-09-27,27.5,CDU/CSU,CDU/CSU,1
Dimap,2022-09-27,27.5,CDU/CSU,CDU/CSU,1
Emnid,2022-09-27,27.5,CDU/CSU,CDU/CSU,1
Forsa,2022-09-27,27.5,CDU/CSU,CDU/CSU,1
Gms,2022-09-27,27.5,CDU/CSU,CDU/CSU,1
Insa,2022-09-27,27.5,CDU/CSU,CDU/CSU,1
Politbarometer,2022-09-27,27.5,CDU/CSU,CDU/CSU,1
Yougov,2022-09-27,27.5,CDU/CSU,CDU/CSU,1
Allensbach,2022-09-27,18.7,SPD,SPD,1
Dimap,2022-09-27,18.7,SPD,SPD,1
Emnid,2022-09-27,18.7,SPD,SPD,1
Forsa,2022-09-27,18.7,SPD,SPD,1
Gms,2022-09-27,18.7,SPD,SPD,1
Insa,2022-09-27,18.7,SPD,SPD,1
Politbarometer,2022-09-27,18.7,SPD,SPD,1
Yougov,2022-09-27,18.7,SPD,SPD,1
Allensbach,2022-09-27,20.8,Grüne,Grüne,1
Dimap,2022-09-27,20.8,Grüne,Grüne,1
Emnid,2022-09-27,20.8,Grüne,Grüne,1
Forsa,2022-09-27,20.8,Grüne,Grüne,1
Gms,2022-09-27,20.8,Grüne,Grüne,1
Insa,2022-09-27,20.8,Grüne,Grüne,1
Politbarometer,2022-09-27,20.8,Grüne,Grüne,1
Yougov,2022-09-27,20.8,Grüne,Grüne,1
Allensbach,2022-09-27,7.4,FDP,FDP,1
Dimap,2022-09-27,7.4,FDP,FDP,1
Emnid,2022-09-27,7.4,FDP,FDP,1
Forsa,2022-09-27,7.4,FDP,FDP,1
Gms,2022-09-27,7.4,FDP,FDP,1
Insa,2022-09-27,7.4,FDP,FDP,1
Politbarometer,2022-09-27,7.4,FDP,FDP,1
Yougov,2022-09-27,7.4,FDP,FDP,1
Allensbach,2022-09-27,5.1,Linke,Linke,1
Dimap,2022-09-27,5.1,Linke,Linke,1
Emnid,2022-09-27,5.1,Linke,Linke,1
Forsa,2022-09-27,5.1,Linke,Linke,1
Gms,2022-09-27,5.1,Linke,Linke,1
Insa,2022-09-27,5.1,Linke,Linke,1
Politbarometer,2022-09-27,5.1,Linke,Linke,1
Yougov,2022-09-27,5.1,Linke,Linke,1
Allensbach,2022-09-27,12.9,AfD,AfD,1
Dimap,2022-09-27,12.9,AfD,AfD,1
Emnid,2022-09-27,12.9,AfD,AfD,1
Forsa,2022-09-27,12.9,AfD,AfD,1
Gms,2022-09-27,12.9,AfD,AfD,1
Insa,2022-09-27,12.9,AfD,AfD,1
Politbarometer,2022-09-27,12.9,AfD,AfD,1
Yougov,2022-09-27,12.9,AfD,AfD,1
Allensbach,2022-10-04,27.5,CDU/CSU,CDU/CSU,1
Dimap,2022-10-04,27.5,CDU/CSU,CDU/CSU,1
Emnid,2022-10-04,27.5,CDU/CSU,CDU/CSU,1
Forsa,2022-10-04,27.5,CDU/CSU,CDU/CSU,1
Gms,2022-10-04,27.5,CDU/CSU,CDU/CSU,1
Insa,2022-10-04,27.5,CDU/CSU,CDU/CSU,1
Politbarometer,2022-10-04,27.5,CDU/CSU,CDU/CSU,1
Yougov,2022-10-04,27.5,CDU/CSU,CDU/CSU,1
Allensbach,2022-10-04,18.5,SPD,SPD,1
Dimap,2022-10-04,18.5,SPD,SPD,1
Emnid,2022-10-04,18.5,SPD,SPD,1
Forsa,2022-10-04,18.5,SPD,SPD,1
Gms,2022-10-04,18.5,SPD,SPD,1
Insa,2022-10-04,18.5,SPD,SPD,1
Politbarometer,2022-10-04,18.5,SPD,SPD,1
Yougov,2022-10-04,18.5,SPD,SPD,1
Allensbach,2022-10-04,20.4,Grüne,Grüne,1
Dimap,2022-10-04,20.4,Grüne,Grüne,1
Emnid,2022-10-04,20.4,Grüne,Grüne,1
Forsa,2022-10-04,20.4,Grüne,Grüne,1
Gms,2022-10-04,20.4,Grüne,Grüne,1
Insa,2022-10-04,20.4,Grüne,Grüne,1
Politbarometer,2022-10-04,20.4,Grüne,Grüne,1
Yougov,2022-10-04,20.4,Grüne,Grüne,1
Allensbach,2022-10-04,7.4,FDP,FDP,1
Dimap,2022-10-04,7.4,FDP,FDP,1
Emnid,2022-10-04,7.4,FDP,FDP,1
Forsa,2022-10-04,7.4,FDP,FDP,1
Gms,2022-10-04,7.4,FDP,FDP,1
Insa,2022-10-04,7.4,FDP,FDP,1
Politbarometer,2022-10-04,7.4,FDP,FDP,1
Yougov,2022-10-04,7.4,FDP,FDP,1
Allensbach,2022-10-04,5.2,Linke,Linke,1
Dimap,2022-10-04,5.2,Linke,Linke,1
Emnid,2022-10-04,5.2,Linke,Linke,1
Forsa,2022-10-04,5.2,Linke,Linke,1
Gms,2022-10-04,5.2,Linke,Linke,1
Insa,2022-10-04,5.2,Linke,Linke,1
Politbarometer,2022-10-04,5.2,Linke,Linke,1
Yougov,2022-10-04,5.2,Linke,Linke,1
Allensbach,2022-10-04,13.4,AfD,AfD,1
Dimap,2022-10-04,13.4,AfD,AfD,1
Emnid,2022-10-04,13.4,AfD,AfD,1
Forsa,2022-10-04,13.4,AfD,AfD,1
Gms,2022-10-04,13.4,AfD,AfD,1
Insa,2022-10-04,13.4,AfD,AfD,1
Politbarometer,2022-10-04,13.4,AfD,AfD,1
Yougov,2022-10-04,13.4,AfD,AfD,1
Allensbach,2022-10-11,27.6,CDU/CSU,CDU/CSU,1
Dimap,2022-10-11,27.6,CDU/CSU,CDU/CSU,1
Emnid,2022-10-11,27.6,CDU/CSU,CDU/CSU,1
Forsa,2022-10-11,27.6,CDU/CSU,CDU/CSU,1
Gms,2022-10-11,27.6,CDU/CSU,CDU/CSU,1
Insa,2022-10-11,27.6,CDU/CSU,CDU/CSU,1
Politbarometer,2022-10-11,27.6,CDU/CSU,CDU/CSU,1
Yougov,2022-10-11,27.6,CDU/CSU,CDU/CSU,1
Allensbach,2022-10-11,18.5,SPD,SPD,1
Dimap,2022-10-11,18.5,SPD,SPD,1
Emnid,2022-10-11,18.5,SPD,SPD,1
Forsa,2022-10-11,18.5,SPD,SPD,1
Gms,2022-10-11,18.5,SPD,SPD,1
Insa,2022-10-11,18.5,SPD,SPD,1
Politbarometer,2022-10-11,18.5,SPD,SPD,1
Yougov,2022-10-11,18.5,SPD,SPD,1
Allensbach,2022-10-11,20.1,Grüne,Grüne,1
Dimap,2022-10-11,20.1,Grüne,Grüne,1
Emnid,2022-10-11,20.1,Grüne,Grüne,1
Forsa,2022-10-11,20.1,Grüne,Grüne,1
Gms,2022-10-11,20.1,Grüne,Grüne,1
Insa,2022-10-11,20.1,Grüne,Grüne,1
Politbarometer,2022-10-11,20.1,Grüne,Grüne,1
Yougov,2022-10-11,20.1,Grüne,Grüne,1
Allensbach,2022-10-11,7.2,FDP,FDP,1
Dimap,2022-10-11,7.2,FDP,FDP,1
Emnid,2022-10-11,7.2,FDP,FDP,1
Forsa,2022-10-11,7.2,FDP,FDP,1
Gms,2022-10-11,7.2,FDP,FDP,1
Insa,2022-10-11,7.2,FDP,FDP,1
Politbarometer,2022-10-11,7.2,FDP,FDP,1
Yougov,2022-10-11,7.2,FDP,FDP,1
Allensbach,2022-10-11,5.2,Linke,Linke,1
Dimap,2022-10-11,5.2,Linke,Linke,1
Emnid,2022-10-11,5.2,Linke,Linke,1
Forsa,2022-10-11,5.2,Linke,Linke,1
Gms,2022-10-11,5.2,Linke,Linke,1
Insa,2022-10-11,5.2,Linke,Linke,1
Politbarometer,2022-10-11,5.2,Linke,Linke,1
Yougov,2022-10-11,5.2,Linke,Linke,1
Allensbach,2022-10-11,13.8,AfD,AfD,1
Dimap,2022-10-11,13.8,AfD,AfD,1
Emnid,2022-10-11,13.8,AfD,AfD,1
Forsa,2022-10-11,13.8,AfD,AfD,1
Gms,2022-10-11,13.8,AfD,AfD,1
Insa,2022-10-11,13.8,AfD,AfD,1
Politbarometer,2022-10-11,13.8,AfD,AfD,1
Yougov,2022-10-11,13.8,AfD,AfD,1
Allensbach,2022-10-18,27.3,CDU/CSU,CDU/CSU,1
Dimap,2022-10-18,27.3,CDU/CSU,CDU/CSU,1
Emnid,2022-10-18,27.3,CDU/CSU,CDU/CSU,1
Forsa,2022-10-18,27.3,CDU/CSU,CDU/CSU,1
Gms,2022-10-18,27.3,CDU/CSU,CDU/CSU,1
Insa,2022-10-18,27.3,CDU/CSU,CDU/CSU,1
Politbarometer,2022-10-18,27.3,CDU/CSU,CDU/CSU,1
Yougov,2022-10-18,27.3,CDU/CSU,CDU/CSU,1
Allensbach,2022-10-18,18.9,SPD,SPD,1
